date,store,item,quantity,price,total,original_price,corrected_price,price_was_total_flag
2025-01-31,Target,Pillsbury Grands! Southern Homestyle Buttermilk Biscuits - 16.3oz/8ct,2.0,2.99,5.98,2.99,,no
2025-01-31,Target,Applegate Natural Uncured Genoa Salami - 4oz,1.0,5.99,5.99,5.99,,no
2025-01-31,Target,"Teeny Tiny Lunch Bites Uncured Dry Sausage Nuggets, Cheddar Cheese, Milk",2.0,2.29,4.58,2.29,,no
2025-01-31,Target,Chinet Comfort Cup - 18ct/16oz,1.0,5.39,5.39,5.39,,no
2025-02-03,Walmart,Chobani 20G Protein Low-Fat Greek Yogurt Drink Mixed Berry Vanilla 10 fl oz Bottle,3.0,7.41,22.23,7.41,,no
2025-02-03,Walmart,"Fresh Banana, Each",10.0,0.175,1.75,0.175,,no
2025-02-03,Walmart,"Smucker's Natural Strawberry Fruit Spread, 17.25 oz",1.0,3.8700,3.8700,3.87,3.8700,yes
2025-02-03,Walmart,"Vicks DayQuil NyQuil Severe Cough, Cold & Flu Relief LiquiCaps, 24 Ct",1.0,9.9700,9.9700,9.97,9.9700,yes
2025-02-03,Walmart,"Cantu Avocado Sulfate Free Conditioner, 13.5 oz",1.0,5.9700,5.9700,5.97,5.9700,yes
2025-02-03,Walmart,"Scott 1000 Toilet Paper, 12 Rolls, 1,000 Sheets per Roll",1.0,11.2800,11.2800,11.28,11.2800,yes
2025-02-03,Walmart,"GoGo squeeZ Applesauce and Fruit Puree, Apple Apple Snack Pouches, 3.2 oz, 20 Pack",1.0,11.8800,11.8800,11.88,11.8800,yes
2025-02-03,Walmart,"Plum Organics® Tots Mighty Builder Fruit & Veggie Blend Pear, White Bean, Blueberry, Date + Chia & Banana, White Bean, Strawberry + Chia 4oz Pouch-8-pack",2.0,10.8800,21.7600,21.76,10.8800,yes
2025-02-03,Walmart,"Nature's Own 100% Whole Wheat, Whole Wheat Sandwich Bread, 20 oz Loaf, Shelf-Stable",1.0,3.6400,3.6400,3.64,3.6400,yes
2025-02-03,Walmart,Native Sensitive Facial Cleanser Unscented Sulfate-Free For All Skin Types 12 oz,1.0,9.9400,9.9400,9.94,9.9400,yes
2025-02-03,Walmart,"Great Value Crispy and Salty Pretzel Sticks, 16 oz",1.0,2.2400,2.2400,2.24,2.2400,yes
2025-02-03,Walmart,"Crunchmaster Original Multi-Seed Crisps Gluten-Free Crackers, 4.5 oz. Foil Bag in Carboard Box",1.0,3.2800,3.2800,3.28,3.2800,yes
2025-02-03,Walmart,"King's Hawaiian Original Hawaiian Sweet Dinner Rolls 24 Count, 24 oz, Shelf-Stable",1.0,7.6600,7.6600,7.66,7.6600,yes
2025-02-03,Walmart,"Great Value Turkey Pepperoni Slices, 5 oz",1.0,2.9800,2.9800,2.98,2.9800,yes
2025-02-03,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",1.0,3.4800,3.4800,3.48,3.4800,yes
2025-02-03,Walmart,"Great Value Muenster Deli Style Sliced Cheese, 8 oz, 12 Slices",3.0,2.2400,6.7200,6.72,2.2400,yes
2025-02-03,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Links, 12 oz Package",1.0,2.9400,2.9400,2.94,2.9400,yes
2025-02-03,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,3.2600,3.2600,3.26,3.2600,yes
2025-02-03,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",2.0,3.9700,7.9400,7.94,3.9700,yes
2025-02-03,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,5.3700,5.3700,5.37,5.3700,yes
2025-02-03,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",2.0,3.9800,7.9600,7.96,3.9800,yes
2025-02-03,Walmart,Chobani 20G Protein Low-Fat Greek Yogurt Drink Strawberries & Cream 10 fl oz Bottle,2.0,4.94,9.88,4.94,,no
2025-02-03,Walmart,"Activia Probiotic Dailies Strawberry Low Fat Probiotic Yogurt Drinks, Helps Support Gut Health, 3.1 fl oz, 8 Count",2.0,10.64,21.28,10.64,,no
2025-02-03,Walmart,"HERSHEY’S a2 Milk® Chocolate 2% Reduced Fat Milk Boxes, 8 oz, 12-Pack",1.0,11.9800,11.9800,11.98,11.9800,yes
2025-02-03,Walmart,"Fresh Strawberries, 1 lb",1.0,3.0800,3.0800,3.08,3.0800,yes
2025-02-03,Walmart,"Fresh Honeycrisp Apples, 3 lb Bag",1.0,6.3400,6.3400,6.34,6.3400,yes
2025-02-03,Walmart,"Native Facial Moisturizer for Sensitive Skin with Aloe and Niacinamide, Unscented, 1.7 oz",1.0,14.9400,14.9400,14.94,14.9400,yes
2025-02-08,Walmart,"Dole Pineapple Tidbits in 100% Fruit Juice, 20 oz Can",1.0,1.9700,1.9700,1.97,1.9700,yes
2025-02-08,Walmart,"Thomas' Cinnamon Raisin Swirl Bread, 16 oz, Cinnamon Bread, Bag",1.0,3.4800,3.4800,3.48,3.4800,yes
2025-02-08,Walmart,"Fresh Banana, Each",5.0,0.188,0.94,0.188,,no
2025-02-08,Walmart,"McCormick 30% Less Sodium Taco Seasoning Mix, 1.0 oz Packet",1.0,0.9700,0.9700,0.97,0.9700,yes
2025-02-08,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Links, 12 oz Package",2.0,2.9400,5.8800,5.88,2.9400,yes
2025-02-08,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",1.0,3.4800,3.4800,3.48,3.4800,yes
2025-02-08,Walmart,"Smithfield Hickory Smoked Bacon, 16 oz, Gluten-Free, No MSG",1.0,4.4700,4.4700,4.47,4.4700,yes
2025-02-08,Walmart,"Great Value Turkey Pepperoni Slices, 5 oz",1.0,2.9800,2.9800,2.98,2.9800,yes
2025-02-08,Walmart,"Bella Rosa Shredded Parmesan Cheese, Refrigerated 5 oz  Recyclable Plastic Cup",1.0,3.8200,3.8200,3.82,3.8200,yes
2025-02-08,Walmart,"Great Value Low-Moisture Part-Skim Mozzarella Shredded Cheese, 32 oz Bag",1.0,7.3800,7.3800,7.38,7.3800,yes
2025-02-08,Walmart,"The Cheesecake Factory At Home Famous ""Brown Bread"" Wheat Dinner Rolls",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-02-08,Walmart,"Great Value Fiesta Blend Finely Shredded Cheese, 16 oz Bag",1.0,3.7800,3.7800,3.78,3.7800,yes
2025-02-08,Walmart,Chobani 20G Protein Low-Fat Greek Yogurt Drink Strawberries & Cream 10 fl oz Bottle,3.0,7.41,22.23,7.41,,no
2025-02-08,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,3.2600,3.2600,3.26,3.2600,yes
2025-02-08,Walmart,"Great Value Mild Cheddar Finely Shredded Cheese, 8 oz Bag",1.0,1.9700,1.9700,1.97,1.9700,yes
2025-02-08,Walmart,"Great Value Tomato Sauce, 8 oz Can",1.0,0.4800,0.4800,0.48,0.4800,yes
2025-02-08,Walmart,"Bush's Chili Beans, Canned Pinto Beans in Mild Chili Sauce, 16 oz Can",1.0,1.8200,1.8200,1.82,1.8200,yes
2025-02-08,Walmart,"Great Value Original Diced Tomatoes with Green Chilies, 10 oz",2.0,0.9600,1.9200,1.92,0.9600,yes
2025-02-08,Walmart,"Galbani Whole Milk Ricotta Cheese, 32 oz (Refrigerated)",1.0,6.4200,6.4200,6.42,6.4200,yes
2025-02-08,Walmart,"Great Value Jumbo Shell, 12 oz",1.0,1.8400,1.8400,1.84,1.8400,yes
2025-02-08,Walmart,"Oikos Triple Zero 17g Protein, 0g Added Sugar, Fat Free Vanilla Greek Yogurt Tub, 32 oz",1.0,5.78,5.78,5.78,,no
2025-02-08,Walmart,"Great Value Oats & Honey Granola, 11 oz",1.0,2.6700,2.6700,2.67,2.6700,yes
2025-02-08,Walmart,"Activia Probiotic Dailies Strawberry Low Fat Probiotic Yogurt Drinks, Helps Support Gut Health, 3.1 fl oz, 8 Count",1.0,5.32,5.32,5.32,,no
2025-02-08,Walmart,"Crunchmaster Original Multi-Seed Crisps Gluten-Free Crackers, 4.5 oz. Foil Bag in Carboard Box",1.0,3.2800,3.2800,3.28,3.2800,yes
2025-02-08,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2025-02-08,Walmart,"Stouffer's Macaroni & Cheese, Party Size, Frozen Mac and Cheese Meal, 76 oz (Frozen)",1.0,13.4800,13.4800,13.48,13.4800,yes
2025-02-08,Walmart,"Fresh Honeycrisp Apples, 3 lb Bag",1.0,6.3400,6.3400,6.34,6.3400,yes
2025-02-08,Walmart,"Fresh Glorys Cherry Tomatoes, 10 oz Package",2.0,2.4800,4.9600,4.96,2.4800,yes
2025-02-08,Walmart,"Thomas' Cinnamon Raisin Bagels, 6 count, 9g Protein, Kosher Bagels, 20 oz Bag",1.0,3.97,3.97,3.97,,no
2025-02-08,Walmart,"(2 pack) Classico Tomato & Basil Spaghetti Pasta Sauce, 24 oz. Jar",1.0,5.9600,5.9600,5.96,5.9600,yes
2025-02-17,Walmart,"Great Value Diced Tomatoes in Tomato Juice, 14.5 oz Can",2.0,0.9600,1.9200,1.92,0.9600,yes
2025-02-17,Walmart,"Fresh Banana, Each",4.0,0.24,0.96,0.24,,no
2025-02-17,Walmart,"Glad ForceFlex MaxStrength Tall Kitchen Drawstring Trash Bags, 13 Gallon, Odorshield, 20 Count",1.0,5.9200,5.9200,5.92,5.9200,yes
2025-02-17,Walmart,"Kodiak Protein-Packed Power Cakes Buttermilk Pancake and Waffle Mix, 20 oz Box",1.0,5.72,5.72,5.72,,no
2025-02-17,Walmart,"Plum Organics® Tots Mighty Builder Fruit & Veggie Blend Pear, White Bean, Blueberry, Date + Chia & Banana, White Bean, Strawberry + Chia 4oz Pouch-8-pack",2.0,10.8800,21.7600,21.76,10.8800,yes
2025-02-17,Walmart,Plum Organics® Teensy® Snacks Mixed Berry Soft Fruit Snacks .35oz Pouch/5-Count Box,2.0,2.8300,5.6600,5.66,2.8300,yes
2025-02-17,Walmart,"Pace Chunky Medium Salsa, 64 oz Bottle",1.0,7.2800,7.2800,7.28,7.2800,yes
2025-02-17,Walmart,"HERSHEY’S a2 Milk® Chocolate 2% Reduced Fat Milk Boxes, 8 oz, 12-Pack",1.0,11.9800,11.9800,11.98,11.9800,yes
2025-02-17,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 9 oz",1.0,3.4600,3.4600,3.46,3.4600,yes
2025-02-17,Walmart,"King's Hawaiian Original Hawaiian Sweet Dinner Rolls 24 Count, 24 oz, Shelf-Stable",1.0,7.6600,7.6600,7.66,7.6600,yes
2025-02-17,Walmart,"The Cheesecake Factory At Home Famous ""Brown Bread"" Wheat Dinner Rolls",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-02-17,Walmart,"Great Value Bowties, 12 oz",2.0,0.9800,1.9600,1.96,0.9800,yes
2025-02-17,Walmart,"Classico Four Cheese Alfredo Pasta Sauce, 15 oz. Jar",2.0,2.9800,5.9600,5.96,2.9800,yes
2025-02-17,Walmart,"Core Power Protein Shake with 26g Protein by fairlife Milk, Chocolate, 14 fl oz",2.0,7.16,14.32,7.16,,no
2025-02-17,Walmart,"Great Value Fiesta Blend Finely Shredded Cheese, 16 oz Bag",1.0,3.7800,3.7800,3.78,3.7800,yes
2025-02-17,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,3.2600,3.2600,3.26,3.2600,yes
2025-02-17,Walmart,"Organic Fresh Whole Carrots, 2 lb Bag",1.0,2.1400,2.1400,2.14,2.1400,yes
2025-02-17,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",2.0,2.3600,4.7200,4.72,2.3600,yes
2025-02-17,Walmart,"Pillsbury Grands! Southern Homestyle Buttermilk Biscuits, 2 Pack, 16 Biscuits, 32.6 oz",1.0,4.9600,4.9600,4.96,4.9600,yes
2025-02-17,Walmart,"Jimmy Dean Premium Pork Regular Sausage Roll, 16 oz",1.0,4.6200,4.6200,4.62,4.6200,yes
2025-02-17,Walmart,"Old El Paso Mild Red Enchilada Sauce, Meal Prep, 10 oz",3.0,1.9800,5.9400,5.94,1.9800,yes
2025-02-17,Walmart,La Banderita Yellow Corn Tortilla 30 Count,2.0,2.2400,4.4800,4.48,2.2400,yes
2025-02-17,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",2.0,0.6400,1.2800,1.28,0.6400,yes
2025-02-17,Walmart,"Great Value Black Beans, 15 oz",4.0,0.8600,3.4400,3.44,0.8600,yes
2025-02-17,Walmart,"Activia Probiotic Dailies Strawberry Low Fat Probiotic Yogurt Drinks, Helps Support Gut Health, 3.1 fl oz, 8 Count",2.0,10.64,21.28,10.64,,no
2025-02-17,Walmart,"Oikos Triple Zero 17g Protein, 0g Added Sugar, Fat Free Vanilla Greek Yogurt Tub, 32 oz",2.0,11.56,23.12,11.56,,no
2025-02-17,Walmart,"Fresh Strawberries, 1 lb",2.0,2.7800,5.5600,5.56,2.7800,yes
2025-02-17,Walmart,"Fresh Honeycrisp Apples, 3 lb Bag",1.0,6.3400,6.3400,6.34,6.3400,yes
2025-02-17,Walmart,"Green Bell Pepper, 1 each",1.0,0.92,0.92,0.92,,no
2025-02-17,Walmart,"Fresh Whole Celery Stalk, 1 Each Bag",1.0,1.88,1.88,1.88,,no
2025-02-17,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-02-18,Walmart,"Sheamoisture Even Tone Antiperspirant Deodorant Stick for Women Citrus Peach & Grapefruit Dry Skin, 2.6 oz",1.0,9.97,9.97,9.97,,no
2025-02-18,Walmart,"Pepperidge Farm Farmhouse Brioche Bread, 22 oz Loaf",1.0,3.8400,3.8400,3.84,3.8400,yes
2025-02-18,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",1.0,4.4800,4.4800,4.48,4.4800,yes
2025-02-18,Walmart,"Sargento® Sliced Muenster Natural Cheese, 11 Slices",1.0,3.1200,3.1200,3.12,3.1200,yes
2025-02-18,Walmart,"Great Value Oats & Honey Granola, 11 oz",2.0,2.6700,5.3400,5.34,2.6700,yes
2025-02-18,Walmart,"Pacific Foods Organic Creamy Tomato Soup, 32 oz Carton",1.0,4.1200,4.1200,4.12,4.1200,yes
2025-02-18,Walmart,"Bagel Bites Three Cheese Mini Pizza Bagel Frozen Snacks, 40 ct Box",1.0,9.9800,9.9800,9.98,9.9800,yes
2025-02-18,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",2.0,3.9700,7.9400,7.94,3.9700,yes
2025-02-22,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Patties, 12 oz Package (Refrigerated)",2.0,2.9400,5.8800,5.88,2.9400,yes
2025-02-22,Walmart,"Fresh Banana, Each",5.0,0.188,0.94,0.188,,no
2025-02-22,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",1.0,4.4800,4.4800,4.48,4.4800,yes
2025-02-22,Walmart,"Heinz Chili Sauce, 12 oz Bottle",2.0,3.1800,6.3600,6.36,3.1800,yes
2025-02-22,Walmart,"Safety 1st Parent Grip Door Knob Covers, White, 3 pack, Toddler",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-02-22,Walmart,"Queso-Melt Original Restaurant Style Melting Cheese, 10 oz, 1 Count",1.0,4.6800,4.6800,4.68,4.6800,yes
2025-02-22,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-02-22,Walmart,"Activia Probiotic Dailies Strawberry Low Fat Probiotic Yogurt Drinks, Helps Support Gut Health, 3.1 fl oz, 8 Count",2.0,10.64,21.28,10.64,,no
2025-02-22,Walmart,Chobani 20G Protein Low-Fat Greek Yogurt Drink Strawberries & Cream 10 fl oz Bottle,4.0,9.88,39.52,9.88,,no
2025-02-22,Walmart,"Oikos Triple Zero 17g Protein, 0g Added Sugar, Fat Free Vanilla Greek Yogurt Tub, 32 oz",1.0,5.78,5.78,5.78,,no
2025-02-22,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-02-22,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",2.0,3.2600,6.5200,6.52,3.2600,yes
2025-02-22,Walmart,"Great Value Jasmine Rice, 2 lb",1.0,3.1200,3.1200,3.12,3.1200,yes
2025-02-22,Walmart,"King's Hawaiian Original Hawaiian Sweet Dinner Rolls 24 Count, 24 oz, Shelf-Stable",1.0,7.6600,7.6600,7.66,7.6600,yes
2025-02-22,Walmart,"Smucker's Concord Grape Jelly, 18 oz",2.0,2.8400,5.6800,5.68,2.8400,yes
2025-02-22,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,5.3700,5.3700,5.37,5.3700,yes
2025-02-22,Walmart,"RITZ Whole Wheat Crackers, Snacks for Kids and Adults, Lunch Snacks, 12.9 oz",1.0,3.4600,3.4600,3.46,3.4600,yes
2025-02-22,Walmart,"Campbell's Condensed Cream of Mushroom Soup, 10.5 oz Can",2.0,1.2600,2.5200,2.52,1.2600,yes
2025-02-22,Walmart,"Great Value Sharp Cheddar Finely Shredded Cheese, 16 oz Bag",2.0,3.7800,7.5600,7.56,3.7800,yes
2025-02-22,Walmart,"Heinz HomeStyle Beef Gravy Value Size, 18 oz Jar",1.0,3.5200,3.5200,3.52,3.5200,yes
2025-02-22,Walmart,"Great Value Mixed Vegetables, 12 oz Steamable Bag (Frozen)",2.0,0.9800,1.9600,1.96,0.9800,yes
2025-02-22,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",2.0,2.3600,4.7200,4.72,2.3600,yes
2025-02-22,Walmart,"Nature's Own 100% Whole Wheat, Whole Wheat Sandwich Bread, 20 oz Loaf, Shelf-Stable",1.0,3.6400,3.6400,3.64,3.6400,yes
2025-02-22,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",1.0,3.4800,3.4800,3.48,3.4800,yes
2025-02-22,Walmart,Fresh Whole Russet Potatoes 5 lb Bag,1.0,3.9700,3.9700,3.97,3.9700,yes
2025-02-22,Walmart,"Fresh Honeycrisp Apples, 3 lb Bag",1.0,6.3400,6.3400,6.34,6.3400,yes
2025-02-22,Walmart,"Fresh Strawberries, 2 lb, Container",1.0,5.4800,5.4800,5.48,5.4800,yes
2025-02-22,Walmart,"Thomas' Cinnamon Raisin Bagels, 6 count, 9g Protein, Kosher Bagels, 20 oz Bag",1.0,3.97,3.97,3.97,,no
2025-02-26,Walmart,"PopCorners No Artificial Colors or Flavors White Cheddar Popped Corn Chips Bag, 7 oz",2.0,3.9800,7.9600,7.96,3.9800,yes
2025-02-26,Walmart,"Nature's Bakery Blueberry Fig Bars, 10 Twin packs, 2 oz Each",1.0,6.12,6.12,6.12,,no
2025-02-26,Walmart,"Fritos Scoops! Corn Snacks, Party Size, 15.5 oz Bag",2.0,5.9400,11.8800,11.88,5.9400,yes
2025-02-26,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",1.0,4.4800,4.4800,4.48,4.4800,yes
2025-02-26,Walmart,SunButter Original Sunflower Seed Butter 16 oz Jar,1.0,6.9800,6.9800,6.98,6.9800,yes
2025-02-26,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",1.0,2.3600,2.3600,2.36,2.3600,yes
2025-02-26,Walmart,"PopCorners No Artificial Colors or Flavors Kettle Corn Popped Corn Chips Bag, 7 oz​",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-02-26,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",2.0,3.6200,7.2400,7.24,3.6200,yes
2025-02-26,Walmart,"Bush's Chili Beans, Canned Pinto Beans in Mild Chili Sauce, 27 oz Can",1.0,2.4200,2.4200,2.42,2.4200,yes
2025-02-26,Walmart,"McCormick Chili Seasoning Mix, 1.25 oz Packet",1.0,1.3700,1.3700,1.37,1.3700,yes
2025-02-26,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",2.0,5.3700,10.7400,10.74,5.3700,yes
2025-02-26,Walmart,"Oikos Triple Zero 17g Protein, 0g Added Sugar, Fat Free Vanilla Greek Yogurt Tub, 32 oz",2.0,11.56,23.12,11.56,,no
2025-02-26,Walmart,"Fresh Glorys Cherry Tomatoes, 10 oz Package",1.0,2.4800,2.4800,2.48,2.4800,yes
2025-03-04,Walmart,"PopCorners No Artificial Colors or Flavors White Cheddar Popped Corn Chips Bag, 7 oz",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-03-04,Walmart,"Activia Probiotic Dailies Strawberry Low Fat Probiotic Yogurt Drinks, Helps Support Gut Health, 3.1 fl oz, 8 Count",1.0,5.32,5.32,5.32,,no
2025-03-04,Walmart,"Activia Probiotic Dailies Strawberry Low Fat Probiotic Yogurt Drinks, Helps Support Gut Health, 3.1 fl oz, 8 Count",1.0,5.32,5.32,5.32,,no
2025-03-04,Walmart,"Plum Organics® Tots Mighty Builder Fruit & Veggie Blend Pear, White Bean, Blueberry, Date + Chia & Banana, White Bean, Strawberry + Chia 4oz Pouch-8-pack",1.0,10.8800,10.8800,10.88,10.8800,yes
2025-03-04,Walmart,"Children's Motrin Ibuprofen Kids Medicine, Berry Flavored, 4 fl. oz",1.0,6.6800,6.6800,6.68,6.6800,yes
2025-03-04,Walmart,"PopCorners No Artificial Colors or Flavors White Cheddar Popped Corn Chips Bag, 7 oz",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-03-04,Walmart,"TAZO Classic Chai Latte Black Tea Concentrate, Made from Real Black Tea, 32oz Carton",1.0,5.4800,5.4800,5.48,5.4800,yes
2025-03-04,Walmart,"Mucinex Nightshift Sinus Medicine, OTC Fever Reducer, Cough Suppressant, Nasal Decongestant, 6 fl oz",1.0,13.9700,13.9700,13.97,13.9700,yes
2025-03-04,Walmart,"Mucinex Fast-Max Kickstart Severe Cold and Flu Medicine, OTC Cough Relief, Menthol Flavor, 6 fl oz",1.0,13.9700,13.9700,13.97,13.9700,yes
2025-03-04,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-03-04,Walmart,"HERSHEY’S a2 Milk® Chocolate 2% Reduced Fat Milk Boxes, 8 oz, 12-Pack",1.0,11.9800,11.9800,11.98,11.9800,yes
2025-03-04,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",1.0,3.4800,3.4800,3.48,3.4800,yes
2025-03-04,Walmart,"King's Hawaiian Original Hawaiian Sweet Dinner Rolls 24 Count, 24 oz, Shelf-Stable",1.0,7.6600,7.6600,7.66,7.6600,yes
2025-03-04,Walmart,"Nature's Own 100% Whole Wheat, Whole Wheat Sandwich Bread, 20 oz Loaf, Shelf-Stable",1.0,3.6400,3.6400,3.64,3.6400,yes
2025-03-04,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-03-04,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",2.0,2.3600,4.7200,4.72,2.3600,yes
2025-03-08,Walmart,"Emergen-C Immune+ Gummies Vitamin C Supplement for Immune Support, Super Orange, 45 Ct",1.0,15.9800,15.9800,15.98,15.9800,yes
2025-03-08,Walmart,"Vicks Vapo Shower Tablets, Menthol Scent Soothing Non-Medicated Shower Steamers, 3 Count",1.0,6.4700,6.4700,6.47,6.4700,yes
2025-03-08,Walmart,ASP Cough & ST Adult FizzyChews 16CT,1.0,10.4700,10.4700,10.47,10.4700,yes
2025-03-08,Walmart,"Mucinex Fast-Max Cold, Flu, & Sore Throat Relief Medicine, OTC Cough Suppressant, Expectorant, 6 fl oz",1.0,13.9700,13.9700,13.97,13.9700,yes
2025-03-08,Walmart,"RITZ Peanut Butter Sandwich Crackers, Lunch Snacks, 20 Snack Packs (6 Crackers Per Pack)",1.0,7.9800,7.9800,7.98,7.9800,yes
2025-03-08,Walmart,"Gatorade Cool Blue flavor Thirst Quencher, 28 fl. oz. Bottle",3.0,1.7200,5.1600,5.16,1.7200,yes
2025-03-08,Walmart,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz",1.0,3.6800,3.6800,3.68,3.6800,yes
2025-03-08,Walmart,"Vicks Warm Steam Vaporizer Humidifier with Night Light, 1.5 gal, 600 Sq. ft, White, V150SGNLUPCV2",1.0,17.9800,17.9800,17.98,17.9800,yes
2025-03-10,Walmart,"Fresh Banana, Each",5.0,0.176,0.88,0.176,,no
2025-03-10,Walmart,"KIND Gluten Free Peanut Butter Dark Chocolate Snack Bars, Value Pack, 1.4 oz, 12 Count, Cardboard Box",1.0,13.1800,13.1800,13.18,13.1800,yes
2025-03-10,Walmart,"PopCorners No Artificial Colors or Flavors White Cheddar Popped Corn Chips Bag, 7 oz",2.0,3.9800,7.9600,7.96,3.9800,yes
2025-03-10,Walmart,"TAZO Classic Chai Latte Black Tea Concentrate, Made from Real Black Tea, 32oz Carton",1.0,5.4800,5.4800,5.48,5.4800,yes
2025-03-10,Walmart,"Oikos Triple Zero 17g Protein, 0g Added Sugar, Fat Free Vanilla Greek Yogurt Tub, 32 oz",1.0,5.78,5.78,5.78,,no
2025-03-10,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",2.0,3.9800,7.9600,7.96,3.9800,yes
2025-03-10,Walmart,"Great Value Sloppy Joe Sauce, 15 oz",2.0,0.9800,1.9600,1.96,0.9800,yes
2025-03-10,Walmart,"Activia Probiotic Dailies Strawberry Low Fat Probiotic Yogurt Drinks, Helps Support Gut Health, 3.1 fl oz, 8 Count",2.0,10.64,21.28,10.64,,no
2025-03-10,Walmart,"Cholula Kosher Green Pepper Hot Sauce, 5.0 fl oz Bottle",1.0,3.8200,3.8200,3.82,3.8200,yes
2025-03-10,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",1.0,3.6200,3.6200,3.62,3.6200,yes
2025-03-10,Walmart,"Pepperidge Farm White Hot Dog Buns, Top Sliced, 8-Pack Bag",1.0,3.3700,3.3700,3.37,3.3700,yes
2025-03-10,Walmart,"Oscar Mayer Turkey Franks Hot Dogs, 16 oz, 10 ct Pack",1.0,4.2400,4.2400,4.24,4.2400,yes
2025-03-10,Walmart,"Pepperidge Farm Sesame Topped Hamburger Buns, 8-Pack Bag",1.0,3.3700,3.3700,3.37,3.3700,yes
2025-03-10,Walmart,"Ore-Ida Extra Crispy Fast Food French Fries French Fried Potatoes, 26 oz Bag",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-03-10,Walmart,"King's Hawaiian Original Hawaiian Sweet Dinner Rolls 24 Count, 24 oz, Shelf-Stable",1.0,7.6600,7.6600,7.66,7.6600,yes
